pur_cust,pur_prod,pur_date,pur_amount,pur_store_id
1,12,2015-04-04,7.80,16
2,11,2015-04-13,43.15,18
8,5,2015-04-06,8.82,14
5,3,2015-04-05,67.69,15
3,9,2015-04-14,42.80,2
11,7,2015-04-03,34.89,15
4,9,2015-04-11,39.38,6
1,6,2015-04-05,19.67,1
10,13,2015-04-01,95.98,15
10,10,2015-04-04,66.25,18
0,2,2015-04-05,87.13,13
3,1,2015-04-10,57.56,4
9,1,2015-04-10,24.74,15
2,6,2015-04-09,61.52,8
11,12,2015-04-09,36.42,9
7,3,2015-04-11,49.61,3
8,0,2015-04-14,5.90,8
2,10,2015-04-13,44.95,10
9,11,2015-04-09,80.39,7
8,1,2015-04-09,72.49,18
4,10,2015-04-09,91.75,4
3,13,2015-04-06,37.11,6
11,8,2015-04-14,36.19,6
8,9,2015-04-13,45.59,12
11,7,2015-04-06,44.36,8
4,11,2015-04-06,60.77,9
3,7,2015-04-05,88.83,18
4,4,2015-04-10,84.07,16
1,0,2015-04-01,79.31,16
11,4,2015-04-06,31.45,6
7,3,2015-04-10,2.88,13
0,1,2015-04-09,77.64,18
7,9,2015-04-08,35.73,18
4,11,2015-04-02,7.04,3
7,14,2015-04-02,60.47,12
3,10,2015-04-06,9.94,19
6,4,2015-04-13,49.27,2
1,2,2015-04-06,32.36,7
9,3,2015-04-06,47.23,7
5,11,2015-04-08,17.44,15
4,5,2015-04-06,96.17,17
11,0,2015-04-11,13.18,3
10,14,2015-04-10,71.04,20
6,6,2015-04-07,37.91,10
3,5,2015-04-01,87.25,4
3,14,2015-04-01,94.53,10
8,13,2015-04-10,97.18,20
9,0,2015-04-03,15.94,16
2,6,2015-04-04,32.80,18
4,14,2015-04-07,98.25,16
2,0,2015-04-06,81.73,18
3,1,2015-04-08,12.92,14
2,9,2015-04-08,49.95,15
0,12,2015-04-01,24.18,2
4,14,2015-04-01,86.23,15
4,3,2015-04-14,57.93,6
8,12,2015-04-01,25.95,1
5,6,2015-04-01,47.81,15
5,11,2015-04-07,35.68,18
1,10,2015-04-14,4.53,13
1,6,2015-04-02,1.62,4
5,2,2015-04-07,27.69,15
7,7,2015-04-07,6.08,8
8,7,2015-04-11,81.74,9
3,14,2015-04-01,81.59,3
2,11,2015-04-14,3.43,8
11,10,2015-04-06,5.55,10
4,8,2015-04-02,65.88,7
7,1,2015-04-06,85.85,18
4,4,2015-04-08,50.70,4
0,8,2015-04-05,74.75,6
8,2,2015-04-03,71.83,6
11,13,2015-04-09,22.67,12
11,3,2015-04-10,97.20,8
9,14,2015-04-08,42.81,9
8,5,2015-04-04,48.25,18
2,8,2015-04-12,21.97,16
6,0,2015-04-07,67.09,16
7,4,2015-04-07,70.33,6
10,7,2015-04-04,29.19,13
1,12,2015-04-03,53.61,18
2,5,2015-04-09,64.47,18
1,8,2015-04-07,9.40,3
8,7,2015-04-12,42.45,12
6,7,2015-04-01,38.14,19
10,4,2015-04-04,82.00,2
10,14,2015-04-13,74.18,7
3,5,2015-04-02,42.36,7
4,8,2015-04-05,60.14,15
0,5,2015-04-05,35.06,17
8,4,2015-04-06,92.56,3
10,8,2015-04-11,46.32,20
6,8,2015-04-01,29.03,10
5,6,2015-04-04,45.88,4
0,11,2015-04-05,22.81,10
0,5,2015-04-02,46.79,20
6,2,2015-04-09,41.28,16
10,14,2015-04-09,6.22,18
0,2,2015-04-07,27.75,16
8,11,2015-04-04,55.17,18
4,3,2015-04-01,15.85,14
10,13,2015-04-01,5.65,15
4,9,2015-04-12,94.28,2
1,13,2015-04-01,19.59,15
0,10,2015-04-11,20.23,6
2,8,2015-04-13,91.90,1
2,3,2015-04-06,22.28,15
3,14,2015-04-03,38.56,18
3,7,2015-04-09,59.38,13
8,12,2015-04-14,82.41,4
10,12,2015-04-05,95.21,15
7,2,2015-04-12,20.37,8
6,14,2015-04-12,12.35,9
0,10,2015-04-08,26.21,3
10,7,2015-04-01,29.56,8
6,13,2015-04-03,53.87,10
1,14,2015-04-09,23.15,7
10,10,2015-04-03,15.04,18
2,6,2015-04-05,21.09,4
10,12,2015-04-09,55.18,6
6,0,2015-04-07,55.88,6
2,3,2015-04-06,37.55,12
0,13,2015-04-07,92.11,8
11,2,2015-04-02,92.65,9
11,14,2015-04-02,56.95,18
2,2,2015-04-08,68.20,16
0,0,2015-04-14,19.40,16
9,5,2015-04-07,67.61,6
7,2,2015-04-14,56.94,13
8,14,2015-04-07,91.88,18
10,11,2015-04-12,43.64,18
8,2,2015-04-03,64.45,3
7,6,2015-04-14,11.96,12
4,5,2015-04-02,20.65,19
4,4,2015-04-07,54.03,2
1,1,2015-04-14,96.93,7
7,6,2015-04-14,9.24,7
2,13,2015-04-03,55.80,15
2,3,2015-04-06,31.67,17
8,12,2015-04-03,81.79,3
5,14,2015-04-08,28.94,20
0,7,2015-04-09,40.60,10
9,12,2015-04-04,21.18,4
9,5,2015-04-08,14.65,10
4,4,2015-04-08,48.69,20
11,5,2015-04-02,52.55,16
9,8,2015-04-09,21.27,18
10,10,2015-04-01,78.74,16
11,4,2015-04-03,22.83,18
6,3,2015-04-10,92.99,14
8,9,2015-04-12,85.32,15
9,4,2015-04-13,71.58,2
2,13,2015-04-02,78.36,15
2,8,2015-04-09,17.89,6
8,14,2015-04-06,28.84,1
6,12,2015-04-05,82.04,15
0,10,2015-04-10,43.41,18
3,0,2015-04-09,83.06,13
11,4,2015-04-06,13.22,4
9,10,2015-04-13,46.43,15
10,3,2015-04-10,93.31,8
8,9,2015-04-12,84.36,9
8,1,2015-04-11,16.26,3
10,1,2015-04-03,83.82,8
7,10,2015-04-07,71.68,10
10,2,2015-04-09,34.32,7
6,8,2015-04-09,5.38,18
1,9,2015-04-07,3.35,4
5,0,2015-04-02,51.63,6
9,4,2015-04-13,76.40,6
4,12,2015-04-03,62.85,12
7,6,2015-04-11,7.38,8
5,1,2015-04-11,80.28,9
3,14,2015-04-02,75.50,18
11,10,2015-04-08,32.31,16
1,11,2015-04-08,5.96,16
9,13,2015-04-14,65.73,6
0,3,2015-04-02,1.90,13
3,5,2015-04-01,67.55,18
5,6,2015-04-04,53.51,18
3,14,2015-04-03,20.29,3
6,2,2015-04-11,64.21,12
5,6,2015-04-05,21.27,19
11,1,2015-04-04,33.14,2
4,1,2015-04-11,81.48,7
4,7,2015-04-10,4.36,7
3,3,2015-04-09,35.68,15
5,5,2015-04-08,22.21,17
7,8,2015-04-02,66.28,3
8,5,2015-04-01,72.78,20
7,0,2015-04-10,34.88,10
9,0,2015-04-03,7.11,4
9,9,2015-04-02,50.85,10
10,11,2015-04-11,4.79,20
4,12,2015-04-14,61.63,16
11,14,2015-04-01,89.51,18
6,1,2015-04-01,48.52,16
5,13,2015-04-01,31.05,18
6,12,2015-04-06,59.13,14
0,4,2015-04-06,6.49,15
5,0,2015-04-01,76.61,2
9,11,2015-04-08,90.81,15
1,1,2015-04-14,81.22,6
11,5,2015-04-02,42.53,1
4,11,2015-04-07,49.32,15
9,6,2015-04-02,9.37,18
9,8,2015-04-05,59.06,13
10,9,2015-04-05,37.93,4
9,0,2015-04-04,66.40,15
11,14,2015-04-02,42.28,8
5,2,2015-04-09,61.81,9
9,14,2015-04-06,15.86,3
10,0,2015-04-10,72.69,8
6,8,2015-04-10,86.27,10
3,12,2015-04-09,43.02,7
11,5,2015-04-14,7.52,18
2,14,2015-04-11,34.33,4
10,5,2015-04-11,6.21,6
6,9,2015-04-07,87.75,6
7,9,2015-04-11,34.45,12
11,9,2015-04-11,49.27,8
7,10,2015-04-04,48.23,9
2,6,2015-04-06,89.65,18
6,14,2015-04-09,83.31,16
0,10,2015-04-07,52.52,16
11,2,2015-04-13,4.34,6
9,13,2015-04-13,73.69,13
4,11,2015-04-06,64.69,18
5,5,2015-04-07,59.22,18
3,8,2015-04-12,12.86,3
0,13,2015-04-11,53.80,12
11,2,2015-04-01,49.11,19
4,9,2015-04-03,25.98,2
9,3,2015-04-02,73.10,7
10,5,2015-04-14,7.61,7
3,2,2015-04-01,28.44,15
6,12,2015-04-05,78.14,17
10,14,2015-04-11,38.69,3
1,7,2015-04-14,79.02,20
9,7,2015-04-13,9.58,10
1,4,2015-04-11,23.51,4
5,6,2015-04-02,25.58,10
5,11,2015-04-11,8.19,20
6,9,2015-04-10,77.81,16
10,2,2015-04-11,64.99,18
5,7,2015-04-01,27.71,16
6,11,2015-04-08,79.33,18
7,10,2015-04-06,3.03,14
3,2,2015-04-11,52.63,15
11,0,2015-04-07,44.21,2
7,10,2015-04-05,41.57,15
11,6,2015-04-11,17.40,6
11,6,2015-04-13,38.56,1
6,6,2015-04-07,54.75,15
0,6,2015-04-11,94.07,18
10,7,2015-04-14,71.42,13
4,9,2015-04-01,17.35,4
9,9,2015-04-03,5.11,15
9,12,2015-04-02,84.82,8
6,3,2015-04-06,18.97,9
1,2,2015-04-08,74.26,3
3,4,2015-04-04,73.29,8
4,11,2015-04-07,62.58,10
4,0,2015-04-01,68.87,7
6,11,2015-04-11,90.92,18
8,14,2015-04-05,47.21,4
3,14,2015-04-13,68.27,6
11,12,2015-04-09,32.60,6
5,3,2015-04-01,91.32,12
8,13,2015-04-09,19.78,8
9,5,2015-04-08,28.43,9
11,13,2015-04-04,88.91,18
2,7,2015-04-04,33.32,16
4,11,2015-04-03,67.41,16
11,10,2015-04-04,60.08,6
8,11,2015-04-03,86.72,13
8,1,2015-04-10,16.81,18
11,1,2015-04-03,81.25,18
6,2,2015-04-09,44.81,3
11,8,2015-04-14,28.46,12
4,13,2015-04-08,72.55,19
1,6,2015-04-02,19.08,2
2,5,2015-04-11,5.90,7
6,11,2015-04-13,17.88,7
6,4,2015-04-04,94.70,15
4,3,2015-04-02,73.62,17
0,12,2015-04-13,18.49,3
5,13,2015-04-01,16.91,20
10,1,2015-04-04,40.85,10
9,10,2015-04-12,81.69,4
5,14,2015-04-08,48.56,10
11,2,2015-04-14,79.00,20
8,5,2015-04-06,4.16,16
3,3,2015-04-08,66.04,18
9,0,2015-04-04,55.02,16
6,1,2015-04-04,60.44,18
8,9,2015-04-01,14.16,14
8,0,2015-04-11,99.93,15
2,3,2015-04-08,66.59,2
10,4,2015-04-01,85.88,15
4,6,2015-04-03,100.44,6
5,4,2015-04-14,35.59,1
7,0,2015-04-08,11.94,15
1,7,2015-04-14,51.65,18
6,1,2015-04-14,87.61,13
2,4,2015-04-01,4.62,4
2,13,2015-04-14,27.08,15
3,9,2015-04-11,54.14,8
9,7,2015-04-02,16.30,9
0,10,2015-04-10,45.56,3
4,5,2015-04-02,43.96,8
4,9,2015-04-14,26.94,10
2,2,2015-04-10,18.48,7
10,9,2015-04-04,95.82,18
4,1,2015-04-11,9.49,4
7,12,2015-04-09,32.98,6
5,6,2015-04-03,83.60,6
7,8,2015-04-14,43.36,12
0,13,2015-04-09,38.45,8
7,14,2015-04-14,15.15,9
8,13,2015-04-06,20.74,18
2,7,2015-04-04,24.33,16
11,2,2015-04-02,5.48,16
5,5,2015-04-10,49.18,6
5,13,2015-04-14,64.88,13
0,1,2015-04-08,10.59,18
0,14,2015-04-06,16.47,18
11,6,2015-04-13,30.14,3
1,13,2015-04-14,41.91,12
11,10,2015-04-07,74.10,19
11,8,2015-04-03,61.84,2
6,11,2015-04-13,48.05,7
11,4,2015-04-03,10.62,7
0,12,2015-04-13,89.35,15
2,4,2015-04-14,25.50,17
1,10,2015-04-10,47.85,3
4,6,2015-04-14,87.18,20
2,8,2015-04-14,66.58,10
1,7,2015-04-10,13.05,4
6,8,2015-04-01,23.29,10
2,5,2015-04-12,71.80,20
0,4,2015-04-13,78.54,16
6,4,2015-04-02,62.19,18
4,14,2015-04-03,6.85,16
10,4,2015-04-02,51.29,18
10,10,2015-04-01,75.72,14
9,13,2015-04-14,58.35,15
8,10,2015-04-08,17.99,2
5,13,2015-04-13,83.62,15
9,7,2015-04-14,63.14,6
0,7,2015-04-10,21.61,1
11,4,2015-04-08,35.87,15
5,2,2015-04-08,91.26,18
1,10,2015-04-10,36.00,13
10,4,2015-04-04,94.51,4
5,5,2015-04-08,40.69,15
6,4,2015-04-14,38.67,8
8,5,2015-04-06,8.57,9
6,5,2015-04-10,44.81,3
3,14,2015-04-14,15.43,8
8,2,2015-04-05,1.22,10
10,7,2015-04-05,9.11,7
3,3,2015-04-11,63.59,18
4,12,2015-04-13,13.18,4
2,12,2015-04-07,10.39,6
10,1,2015-04-01,36.36,6
11,10,2015-04-07,69.25,12
9,13,2015-04-14,47.59,8
3,14,2015-04-13,51.80,9
3,11,2015-04-12,51.16,18
11,5,2015-04-14,89.60,16
4,4,2015-04-08,29.01,16
0,5,2015-04-05,31.81,6
6,9,2015-04-07,99.97,13
2,3,2015-04-08,50.96,18
2,6,2015-04-08,21.82,18
7,4,2015-04-04,94.44,3
4,0,2015-04-02,63.49,12
4,12,2015-04-11,65.68,19
6,8,2015-04-09,25.22,2
0,5,2015-04-04,70.72,7
2,14,2015-04-10,52.54,7
8,13,2015-04-09,32.78,15
4,0,2015-04-03,25.03,17
7,7,2015-04-05,71.07,3
6,9,2015-04-07,89.34,20
8,0,2015-04-03,25.72,10
8,9,2015-04-14,23.94,4
1,14,2015-04-10,68.79,10
6,7,2015-04-02,95.99,20
1,11,2015-04-08,91.83,16
2,6,2015-04-09,62.26,18
11,14,2015-04-02,56.30,16
1,14,2015-04-09,7.64,18
2,10,2015-04-14,97.47,14
9,13,2015-04-11,53.57,15
10,12,2015-04-07,19.41,2
3,14,2015-04-02,55.97,15
1,12,2015-04-03,63.45,6
8,7,2015-04-09,67.75,1
0,4,2015-04-11,37.35,15
1,5,2015-04-07,62.88,18
5,7,2015-04-14,81.43,13
10,12,2015-04-05,75.91,4
9,9,2015-04-01,81.06,15
1,4,2015-04-01,95.41,8
10,7,2015-04-02,98.42,9
2,0,2015-04-07,69.68,3
9,12,2015-04-03,66.56,8
9,14,2015-04-09,24.45,10
10,12,2015-04-06,34.78,7
11,9,2015-04-10,89.13,18
4,1,2015-04-08,93.44,4
3,10,2015-04-07,70.11,6
9,14,2015-04-09,16.31,6
6,3,2015-04-08,54.69,12
4,5,2015-04-07,75.62,8
0,0,2015-04-13,46.39,9
10,1,2015-04-05,27.02,18
2,4,2015-04-02,48.84,16
9,5,2015-04-09,4.02,16
11,8,2015-04-14,61.83,6
10,6,2015-04-08,21.66,13
6,4,2015-04-05,58.60,18
9,5,2015-04-09,84.25,18
11,7,2015-04-08,89.53,3
0,5,2015-04-02,24.62,12
6,1,2015-04-05,30.61,19
4,14,2015-04-05,42.91,2
1,5,2015-04-06,78.98,7
1,3,2015-04-03,53.31,7
0,11,2015-04-04,26.19,15
1,10,2015-04-11,2.97,17
5,1,2015-04-13,36.30,3
4,14,2015-04-05,48.53,20
3,2,2015-04-14,44.78,10
2,8,2015-04-11,65.96,4
5,4,2015-04-11,35.19,10
11,8,2015-04-14,65.27,20
0,1,2015-04-06,75.59,16
10,14,2015-04-10,79.06,18
10,1,2015-04-05,34.16,16
6,9,2015-04-05,51.38,18
5,9,2015-04-01,97.10,14
10,5,2015-04-12,82.53,15
6,6,2015-04-09,82.08,2
9,8,2015-04-10,8.08,15
3,6,2015-04-12,61.84,6
5,9,2015-04-04,96.71,1
5,4,2015-04-12,1.12,15
5,5,2015-04-09,89.83,18
3,9,2015-04-11,60.71,13
1,12,2015-04-02,86.92,4
7,9,2015-04-11,36.08,15
11,14,2015-04-05,75.10,8
6,9,2015-04-10,76.34,9
9,13,2015-04-14,41.15,3
11,7,2015-04-06,69.87,8
6,10,2015-04-04,70.37,10
2,1,2015-04-05,15.22,7
8,0,2015-04-12,60.40,18
6,13,2015-04-04,23.11,4
9,5,2015-04-10,72.26,6
6,5,2015-04-10,53.01,6
7,8,2015-04-13,69.80,12
1,10,2015-04-01,84.82,8
3,11,2015-04-14,80.34,9
11,4,2015-04-06,25.89,18
4,2,2015-04-04,9.98,16
3,1,2015-04-03,65.27,16
9,0,2015-04-02,19.22,6
3,0,2015-04-13,43.95,13
10,1,2015-04-01,56.18,18
9,5,2015-04-10,48.27,18
5,13,2015-04-11,43.91,3
4,11,2015-04-05,90.09,12
6,14,2015-04-13,84.46,19
9,6,2015-04-05,12.13,2
6,7,2015-04-03,59.18,7
5,7,2015-04-11,54.12,7
0,7,2015-04-10,10.43,15
6,8,2015-04-12,31.88,17
10,8,2015-04-12,27.78,3
8,12,2015-04-13,84.76,20
11,3,2015-04-11,62.80,10
3,11,2015-04-02,13.94,4
11,7,2015-04-07,33.09,10
10,9,2015-04-11,59.01,20
0,8,2015-04-04,100.13,16
8,7,2015-04-07,4.14,18
7,13,2015-04-06,49.84,16
6,5,2015-04-01,97.95,18
10,6,2015-04-08,97.94,14
6,11,2015-04-11,98.37,15
1,8,2015-04-09,45.94,2
0,10,2015-04-08,29.47,15
11,1,2015-04-07,25.02,6
8,10,2015-04-08,32.60,1
1,9,2015-04-04,95.24,15
5,4,2015-04-10,67.17,18
3,9,2015-04-10,64.68,13
2,2,2015-04-14,84.82,4
0,10,2015-04-09,92.97,15
4,1,2015-04-09,57.15,8
8,11,2015-04-02,10.26,9
9,8,2015-04-06,30.49,3
7,4,2015-04-04,65.86,8
0,5,2015-04-07,58.11,10
3,12,2015-04-12,36.23,7
3,5,2015-04-02,57.47,18
0,8,2015-04-07,17.21,4
1,3,2015-04-05,85.71,6
1,0,2015-04-02,44.64,6
5,11,2015-04-05,6.14,12
2,13,2015-04-04,28.58,8
0,4,2015-04-08,45.73,9
9,10,2015-04-14,8.04,18
3,2,2015-04-02,91.62,16
11,0,2015-04-11,15.25,16
11,8,2015-04-03,47.66,6
10,11,2015-04-09,51.85,13
5,10,2015-04-13,61.98,18
7,5,2015-04-03,99.94,18
6,10,2015-04-14,97.41,3
8,11,2015-04-07,57.20,12
1,13,2015-04-10,67.55,19
5,3,2015-04-02,74.90,2
0,12,2015-04-01,58.94,7
10,11,2015-04-11,86.80,7
6,2,2015-04-12,36.03,15
3,3,2015-04-11,65.98,17
5,8,2015-04-11,53.37,3
11,0,2015-04-09,100.55,20
8,8,2015-04-04,5.73,10
11,10,2015-04-07,61.09,4
4,3,2015-04-14,29.64,10
4,3,2015-04-03,56.31,20
2,8,2015-04-14,51.80,16
5,10,2015-04-13,43.91,18
10,14,2015-04-09,5.66,16
0,13,2015-04-06,24.53,18
4,1,2015-04-08,94.70,14
3,12,2015-04-12,33.71,15
1,11,2015-04-10,31.39,2
7,0,2015-04-09,75.82,15
7,14,2015-04-01,4.10,6
1,10,2015-04-14,4.41,1
1,5,2015-04-08,18.56,15
6,3,2015-04-05,48.49,18
4,9,2015-04-02,66.16,13
6,10,2015-04-14,5.68,4
1,4,2015-04-11,29.54,15
8,10,2015-04-08,9.49,8
0,2,2015-04-08,100.04,9
5,7,2015-04-13,84.07,3
11,2,2015-04-14,72.58,8
5,1,2015-04-13,23.01,10
9,5,2015-04-07,52.91,7
11,4,2015-04-06,24.07,18
3,8,2015-04-12,7.61,4
10,14,2015-04-09,1.34,6
10,3,2015-04-05,81.36,6
10,14,2015-04-11,36.48,12
0,14,2015-04-05,60.28,8
11,12,2015-04-09,61.93,9
9,0,2015-04-03,96.49,18
4,14,2015-04-06,20.77,16
2,4,2015-04-13,45.42,16
11,7,2015-04-07,37.69,6
1,8,2015-04-10,85.72,13
4,4,2015-04-10,89.39,18
4,2,2015-04-03,57.45,18
4,0,2015-04-11,4.98,3
5,3,2015-04-04,93.61,12
5,8,2015-04-08,45.30,19
11,4,2015-04-04,92.89,2
3,9,2015-04-08,30.63,7
1,10,2015-04-14,20.20,7
9,8,2015-04-10,86.52,15
4,3,2015-04-13,80.06,17
7,13,2015-04-07,92.70,3
0,5,2015-04-05,48.88,20
3,13,2015-04-04,97.53,10
7,2,2015-04-01,33.10,4
8,10,2015-04-12,90.51,10
11,14,2015-04-01,4.63,20
2,1,2015-04-02,95.38,16
1,12,2015-04-02,78.00,18
2,13,2015-04-02,67.89,16
8,5,2015-04-03,6.88,18
9,11,2015-04-08,99.45,14
6,12,2015-04-08,94.44,15
2,4,2015-04-05,74.52,2
6,7,2015-04-14,49.34,15
4,6,2015-04-02,26.63,6
7,3,2015-04-07,76.60,1
2,14,2015-04-13,56.85,15
6,13,2015-04-14,34.60,18
7,2,2015-04-02,2.63,13
4,13,2015-04-12,38.77,4
3,5,2015-04-03,24.41,15
7,4,2015-04-04,71.41,8
4,9,2015-04-13,55.62,9
5,11,2015-04-10,32.52,3
7,3,2015-04-10,89.44,8
5,8,2015-04-07,84.04,10
7,9,2015-04-08,19.11,7
7,6,2015-04-08,86.07,18
11,2,2015-04-02,12.40,4
10,12,2015-04-04,21.06,6
8,1,2015-04-09,59.39,6
8,14,2015-04-06,5.25,12
5,2,2015-04-10,29.27,8
4,1,2015-04-09,52.90,9
5,13,2015-04-01,11.81,18
8,1,2015-04-08,5.04,16
9,12,2015-04-05,11.52,16
4,10,2015-04-12,83.04,6
7,8,2015-04-02,88.50,13
8,11,2015-04-03,68.89,18
0,0,2015-04-01,98.51,18
10,7,2015-04-03,49.41,3
0,12,2015-04-02,6.05,12
6,9,2015-04-06,10.54,19
7,13,2015-04-08,64.94,2
10,5,2015-04-13,60.61,7
7,4,2015-04-04,68.26,7
2,13,2015-04-14,41.58,15
11,6,2015-04-09,71.22,17
3,5,2015-04-14,99.49,3
10,3,2015-04-04,95.68,20
6,10,2015-04-14,99.87,10
10,5,2015-04-10,43.29,4
2,8,2015-04-10,98.77,10
10,7,2015-04-05,11.22,20
4,10,2015-04-09,88.18,16
1,0,2015-04-04,74.44,18
4,10,2015-04-11,28.71,16
7,2,2015-04-14,58.38,18
10,6,2015-04-04,38.95,14
7,2,2015-04-03,69.33,15
10,7,2015-04-03,64.10,2
7,5,2015-04-03,9.82,15
11,7,2015-04-07,14.41,6
1,4,2015-04-12,85.92,1
9,3,2015-04-14,41.37,15
10,4,2015-04-05,68.15,18
3,3,2015-04-08,62.79,13
8,7,2015-04-06,55.39,4
10,8,2015-04-11,52.57,15
10,13,2015-04-05,83.96,8
1,14,2015-04-07,78.43,9
3,1,2015-04-07,41.54,3
5,0,2015-04-02,34.88,8
11,14,2015-04-03,38.57,10
3,6,2015-04-13,41.75,7
7,0,2015-04-10,34.11,18
9,12,2015-04-03,57.44,4
4,5,2015-04-06,78.68,6
2,7,2015-04-14,73.88,6
5,3,2015-04-04,6.61,12
0,13,2015-04-09,21.98,8
11,1,2015-04-07,41.63,9
5,1,2015-04-13,39.18,18
5,4,2015-04-01,5.22,16
3,3,2015-04-11,54.52,16
11,4,2015-04-06,15.28,6
10,13,2015-04-02,62.86,13
6,11,2015-04-12,61.42,18
6,11,2015-04-11,13.25,18
9,6,2015-04-02,8.84,3
9,9,2015-04-04,96.88,12
6,10,2015-04-02,52.08,19
9,7,2015-04-01,54.61,2
8,12,2015-04-11,51.39,7
10,12,2015-04-06,41.57,7
3,2,2015-04-01,34.46,15
9,14,2015-04-10,90.48,17
5,7,2015-04-11,82.95,3
3,13,2015-04-05,63.24,20
1,11,2015-04-08,10.15,10
0,11,2015-04-02,97.68,4
3,5,2015-04-14,22.74,10
10,12,2015-04-07,25.60,20
6,14,2015-04-10,78.71,16
9,11,2015-04-09,64.13,18
11,0,2015-04-10,59.48,16
10,7,2015-04-01,44.69,18
2,10,2015-04-02,49.67,14
8,13,2015-04-08,56.65,15
5,8,2015-04-09,45.01,2
11,6,2015-04-11,88.88,15
8,14,2015-04-04,78.77,6
7,13,2015-04-05,57.38,1
9,5,2015-04-07,40.91,15
5,0,2015-04-02,23.69,18
6,13,2015-04-14,49.61,13
3,13,2015-04-03,36.51,4
3,5,2015-04-02,45.20,15
6,3,2015-04-04,85.69,8
0,12,2015-04-03,68.07,9
10,7,2015-04-03,45.21,3
10,13,2015-04-14,33.05,8
6,13,2015-04-04,13.22,10
3,3,2015-04-10,96.15,7
8,10,2015-04-10,48.34,18
5,12,2015-04-04,32.23,4
3,8,2015-04-02,77.03,6
1,6,2015-04-04,50.28,6
2,6,2015-04-07,46.53,12
7,13,2015-04-06,25.76,8
5,7,2015-04-13,5.53,9
11,7,2015-04-06,48.13,18
7,11,2015-04-03,100.88,16
5,3,2015-04-03,42.16,16
7,11,2015-04-02,27.88,6
7,7,2015-04-08,87.67,13
11,1,2015-04-07,52.72,18
11,3,2015-04-12,21.93,18
6,2,2015-04-14,89.42,3
2,7,2015-04-04,32.64,12
3,9,2015-04-12,93.51,19
1,0,2015-04-07,69.20,2
9,14,2015-04-09,98.58,7
9,14,2015-04-08,46.59,7
10,0,2015-04-08,36.19,15
3,7,2015-04-08,78.38,17
6,7,2015-04-05,91.45,3
6,14,2015-04-10,57.20,20
10,12,2015-04-09,52.39,10
4,5,2015-04-04,75.52,4
4,10,2015-04-12,100.21,10
4,12,2015-04-13,93.55,20
4,1,2015-04-11,10.79,16
8,2,2015-04-03,62.86,18
7,1,2015-04-05,26.09,16
1,13,2015-04-13,94.84,18
3,10,2015-04-07,56.99,14
2,7,2015-04-05,3.44,15
0,2,2015-04-05,3.58,2
0,14,2015-04-04,87.23,15
0,12,2015-04-03,70.27,6
11,12,2015-04-11,75.36,1
11,8,2015-04-02,96.04,15
11,0,2015-04-12,76.79,18
3,3,2015-04-10,99.03,13
10,5,2015-04-12,87.07,4
9,2,2015-04-05,81.94,15
0,10,2015-04-09,92.10,8
4,0,2015-04-11,92.36,9
10,12,2015-04-09,58.33,3
7,6,2015-04-12,64.40,8
7,5,2015-04-03,3.73,10
8,4,2015-04-06,3.19,7
3,6,2015-04-10,30.06,18
5,7,2015-04-13,91.07,4
3,9,2015-04-11,39.79,6
2,13,2015-04-01,10.79,6
6,7,2015-04-01,17.55,12
11,5,2015-04-01,83.63,8
1,3,2015-04-04,1.18,9
9,13,2015-04-10,68.69,18
6,7,2015-04-02,3.28,16
5,1,2015-04-11,1.94,16
2,1,2015-04-01,37.18,6
11,10,2015-04-05,35.25,13
7,0,2015-04-08,18.02,18
5,9,2015-04-02,64.70,18
5,5,2015-04-10,72.01,3
6,6,2015-04-05,97.50,12
10,5,2015-04-10,48.30,19
4,8,2015-04-04,6.96,2
11,11,2015-04-02,14.15,7
11,8,2015-04-04,28.22,7
0,3,2015-04-13,72.08,15
4,8,2015-04-05,78.02,17
9,12,2015-04-06,61.26,3
2,1,2015-04-02,32.00,20
9,1,2015-04-01,54.16,10
9,7,2015-04-02,22.43,4
3,12,2015-04-12,46.33,10
8,4,2015-04-09,12.59,20
3,3,2015-04-09,3.38,16
0,0,2015-04-12,80.22,18
4,8,2015-04-05,80.55,16
10,14,2015-04-13,69.25,18
1,7,2015-04-11,67.80,14
7,0,2015-04-09,86.37,15
0,12,2015-04-03,72.15,2
0,3,2015-04-02,91.35,15
9,1,2015-04-10,27.99,6
4,14,2015-04-02,41.84,1
4,12,2015-04-01,21.47,15
2,5,2015-04-11,13.70,18
10,1,2015-04-02,99.27,13
3,9,2015-04-09,80.23,4
10,1,2015-04-05,16.61,15
9,5,2015-04-08,39.05,8
5,0,2015-04-04,87.76,9
11,5,2015-04-04,78.17,3
6,8,2015-04-14,44.30,8
1,4,2015-04-12,3.38,10
6,9,2015-04-06,10.56,7
7,14,2015-04-01,87.86,18
5,9,2015-04-03,19.68,4
5,12,2015-04-02,72.40,6
11,12,2015-04-14,79.43,6
9,10,2015-04-14,18.66,12
8,1,2015-04-11,5.77,8
5,1,2015-04-10,5.70,9
4,10,2015-04-08,27.76,18
10,8,2015-04-10,99.53,16
10,4,2015-04-14,29.19,16
3,6,2015-04-08,89.21,6
1,11,2015-04-06,75.26,13
10,2,2015-04-12,28.08,18
10,11,2015-04-01,72.54,18
7,13,2015-04-06,45.13,3
4,5,2015-04-02,41.94,12
3,4,2015-04-07,69.68,19
10,7,2015-04-04,40.69,2
